time	r_pcm	vr_pcm	fi_n	fi_v	snr_so	so_r_pcm	so_vr_pcm	so_fi_n_pcm	so_fi_v_pcm	z_r	z_vr	z_fi_n	z_fi_v
93.864	643804.3036	329.5898438	8.910986675	45.62847586	20.15650675	-4.489079775	3.089904785	0.01077091	-0.028140421	643808.7926	326.499939	8.900215765	45.65661628
93.9186	643779.3209	318.6035156	8.910986675	45.66890045	19.64542466	-11.32028813	-3.776550293	-0.018862902	0.042981604	643790.6411	322.3800659	8.929849576	45.62591884
93.9732	643779.3209	318.6035156	8.916350019	45.69670929	19.64542466	6.831208353	0.686645508	-0.103317938	0.019627622	643772.4896	317.9168701	9.019667957	45.67708167
94.0278	643754.3381	318.6035156	8.930652656	45.72706199	22.14419939	-3.122838104	3.433227539	-0.032008937	-0.012431898	643757.461	315.1702881	8.962661593	45.73949389
94.0824	643729.3554	307.6171875	8.937804185	45.76502608	21.31634569	-8.978159549	-2.746582031	-0.143557047	0.020077354	643738.3336	310.3637695	9.081361232	45.74494873
94.137	643729.3554	307.6171875	8.957471614	45.79541596	24.08239965	7.611917879	1.71661377	-0.092850808	0.028847143	643721.7435	305.9005737	9.050322422	45.76656882
94.1916	643704.3727	296.6308594	8.975352018	45.82075353	22.33939614	0.390354763	-5.836486816	-0.042089406	-0.000578228	643703.9824	302.4673462	9.017441424	45.82133176
94.2462	643679.39	296.6308594	8.984292551	45.85370961	24.08239965	-8.197450023	-1.373291016	0.005385455	-0.006745991	643687.5875	298.0041504	8.978907096	45.8604556
94.3008	643679.39	296.6308594	8.989656976	45.88922264	24.08239965	9.563691694	4.119873047	-0.052473671	-0.039512236	643669.8263	292.5109863	9.042130647	45.92873487
94.3554	643654.4073	285.6445313	9.000386065	45.93237614	24.99754946	1.561419052	-3.776550293	0.064818797	-0.062287995	643652.8459	289.4210815	8.935567268	45.99466414
94.41	643629.4246	285.6445313	8.996809667	45.98572982	24.08239965	-8.197450023	2.059936523	0.042144641	-0.024928044	643637.6221	283.5845947	8.954665026	46.01065787
94.4646	643629.4246	274.6582031	8.996809667	46.02641478	22.14419939	4.098725012	-5.149841309	0.043939793	0.031513416	643625.3259	279.8080444	8.952869873	45.99490137
94.5168	643604.4419	274.6582031	8.996809667	46.05440307	21.31634569	-5.855321445	-0.686645508	0.031097552	-0.049791844	643610.2972	275.3448486	8.965712115	46.10419491
94.5744	643604.4419	274.6582031	8.998597861	46.10023271	17.23394604	1.561419052	4.119873047	0.0293024	0.106040614	643602.8805	270.5383301	8.969295462	45.9941921
94.6266	643579.4592	263.671875	9.000386065	46.12316182	16.12359948	-0.195177382	-3.776550293	-0.164574206	-0.154194265	643579.6544	267.4484253	9.164960272	46.27735608
94.6812	643554.4765	263.671875	9.014692012	46.17670023	12.79697104	-20.29844768	-1.029968262	0.0562573	0.023643093	643574.775	264.7018433	8.958434712	46.15305713
94.7358	643554.4765	252.6855469	9.016480296	46.21242148	11.01814938	278.7133008	-133.5525513	0.066172066	0.002505654	643275.7632	386.2380981	8.950308229	46.20991582
94.7904	643529.4938	263.671875	9.020056889	46.24816597	18.81757096	-1.756596434	7.89642334	-0.048386247	0.035978621	643531.2504	255.7754517	9.068443136	46.21218735
94.845	643504.5111	252.6855469	9.028998526	46.27626728	16.47817482	-20.88397982	4.806518555	0.061311345	0.061324282	643525.3951	247.8790283	8.967687181	46.214943
94.8996	643504.5111	252.6855469	9.028998526	46.30438301	21.31634569	-6.245676208	7.89642334	0.046149211	0.014712685	643510.7568	244.7891235	8.982849315	46.28967032
94.9542	643479.5284	241.6992188	9.027210181	46.33251318	23.25454595	-16.59007743	1.373291016	-0.011765148	-0.050273701	643496.1185	240.3259277	9.038975329	46.38278688
95.0088	643479.5284	241.6992188	9.032575243	46.38625647	21.31634569	-0.585532145	5.493164063	-0.105168328	0.028750772	643480.1139	236.2060547	9.137743572	46.3575057
95.0634	643454.5457	241.6992188	9.050459362	46.41442884	24.91025336	-16.19972267	9.269714355	0.056920126	-0.007581209	643470.7454	232.4295044	8.993539236	46.42201004
95.118	643454.5457	230.7128906	9.046882467	46.45286917	23.25454595	-1.366241671	3.433227539	-0.008147227	0.023771588	643455.9119	227.2796631	9.055029694	46.42909759
95.1726	643429.563	230.7128906	9.052247823	46.48364099	23.25454595	-15.02865838	7.553100586	0.049877605	0.008609169	643444.5916	223.15979	9.002370218	46.47503182
95.2272	643429.563	219.7265625	9.050459362	46.51699678	26.02059991	-3.122838104	1.373291016	0.015162127	0.069580095	643432.6858	218.3532715	9.035297235	46.44741668
95.2818	643404.5803	219.7265625	9.052247823	46.53239866	20.56057447	-9.563691694	5.836486816	-0.026236833	0.034565175	643414.144	213.8900757	9.078484655	46.49783349
95.3364	643404.5803	208.7402344	9.059401754	46.56064681	20.8883828	-5.660144064	-2.059936523	-0.018365783	0.013845343	643410.2404	210.8001709	9.077767537	46.54680146
95.391	643379.5976	208.7402344	9.066555829	46.58890966	21.31634569	-20.68880244	4.463195801	0.03341744	-0.005750154	643400.2864	204.2770386	9.033138388	46.59465982
95.4456	643379.5976	208.7402344	9.066555829	46.6249019	22.14419939	-4.293902393	7.553100586	0.037753423	-0.036299859	643383.8915	201.1871338	9.028802406	46.66120176
95.5002	643379.5976	197.7539063	9.066555829	46.66606521	22.14419939	6.050498827	1.029968262	0.032312731	0.027594316	643373.5471	196.723938	9.034243097	46.6384709
95.5548	643354.6149	197.7539063	9.066555829	46.69438318	19.64542466	-6.44085359	5.149841309	0.054986885	-0.075458749	643361.0557	192.6040649	9.011568944	46.76984193
95.607	643354.6149	186.7675781	9.064767297	46.74075373	24.08239965	4.684257156	-1.373291016	0.052225112	-0.041086301	643349.9306	188.1408691	9.012542185	46.78184003
95.6616	643329.6322	186.7675781	9.06119026	46.7871642	20.15650675	-7.80709526	3.776550293	0.087575817	0.014937552	643337.4393	182.9910278	8.973614442	46.77222665
95.7162	643329.6322	186.7675781	9.055824771	46.82070777	18.81757096	1.171064289	7.553100586	0.060676137	-0.011050576	643328.4611	179.2144775	8.995148633	46.83175835
95.7708	643329.6322	175.78125	9.052247823	46.85685504	18.06179974	9.954046457	1.029968262	-0.004998807	-0.041214796	643319.6781	174.7512817	9.057246629	46.89806983
95.8254	643304.6495	175.78125	9.055824771	46.89819602	15.29574578	-8.978159549	5.836486816	0.077163927	-0.086509336	643313.6276	169.9447632	8.978660844	46.98470535
95.88	643304.6495	164.7949219	9.054036292	46.94474275	16.12359948	-5.269789301	-3.776550293	0.235745504	0.023546721	643309.9192	168.5714722	8.818290788	46.92119603
95.9346	643279.6668	164.7949219	9.039728784	46.97838503	17.03874929	-17.56596434	1.71661377	-0.014858332	-0.025602643	643297.2327	163.0783081	9.054587116	47.00398767
95.9892	643279.6668	164.7949219	9.041517192	47.01981998	16.12359948	3.90354763	7.553100586	0.047060596	0.040829311	643275.7632	157.2418213	8.994456595	46.97899067
96.0438	643279.6668	153.8085938	9.039728784	47.05091731	15.78293269	2.732483341	1.71661377	0.066807274	0.017121968	643276.9343	152.09198	8.97292151	47.03379534
96.0984	643254.684	153.8085938	9.036151996	47.08462656	18.06179974	-6.44085359	4.119873047	0.014223125	0.045069649	643261.1249	149.6887207	9.021928871	47.03955691
96.153	643254.684	142.8222656	9.036151996	47.11057127	20.56057447	-1.756596434	-1.029968262	-0.009528113	0.01484118	643256.4406	143.8522339	9.045680109	47.09573009
96.2076	643254.684	142.8222656	9.037940386	47.14172163	17.23394604	-0.390354763	3.433227539	-0.056588713	0.056345095	643255.0744	139.3890381	9.094529099	47.08537654
96.2622	643229.7013	131.8359375	9.043305608	47.16769421	17.03874929	-17.56596434	-5.493164063	0.088238643	0.050884053	643247.2673	137.3291016	8.955066965	47.11681016
96.3168	643229.7013	131.8359375	9.037940386	47.1936795	17.23394604	-13.85759409	1.029968262	0.070176638	-0.026502108	643243.5589	130.8059692	8.967763747	47.22018161
96.3714	643229.7013	131.8359375	9.032575243	47.23268131	17.23394604	-4.098725012	4.463195801	-0.074540241	0.039737102	643233.8001	127.3727417	9.107115485	47.19294421
96.426	643229.7013	120.8496094	9.039728784	47.26130088	17.23394604	7.026385734	-3.089904785	-0.031953701	0.028204668	643222.675	123.9395142	9.071682485	47.23309622
96.4806	643204.7186	120.8496094	9.043305608	47.28993594	16.12359948	-16.98043219	2.403259277	-0.156344094	0.030324837	643221.6991	118.4463501	9.199649702	47.2596111
96.5352	643204.7186	109.8632813	9.057613258	47.31858651	15.29574578	-5.269789301	-3.776550293	-0.092519395	0.006424753	643209.9884	113.6398315	9.150132653	47.31216176
96.5898	643204.7186	109.8632813	9.064767297	47.3498594	16.47817482	1.171064289	-2.059936523	0.112542272	-0.04728619	643203.5476	111.9232178	8.952225024	47.39714559
96.642	643204.7186	109.8632813	9.057613258	47.39158544	17.03874929	7.611917879	5.149841309	0.035654476	0.034115442	643197.1067	104.7134399	9.021958782	47.35747
96.6966	643179.7359	98.87695313	9.055824771	47.42029127	15.29574578	-16.00454528	-2.746582031	0.071695614	-0.080309442	643195.7405	101.6235352	8.984129157	47.50060071
96.7512	643179.7359	98.87695313	9.050459362	47.46468563	8.519374645	-97.58869076	-109.1766357	-0.167115047	-0.143593386	643277.3246	208.0535889	9.217574409	47.60827902
96.8058	643179.7359	98.87695313	9.055824771	47.50650284	9.275145863	-100.1259967	133.2092285	0.000552354	0.041150548	643279.8619	-34.33227539	9.055272416	47.46535229
96.8604	643179.7359	87.890625	9.057613258	47.54050387	13.62482475	3.513192867	0.343322754	0.05808007	-0.038195161	643176.2227	87.54730225	8.999533188	47.57869903
96.915	643179.7359	87.890625	9.054036292	47.57976324	7.82413252	-323.6040985	-119.1329956	-0.144551288	-0.160008689	643503.34	207.0236206	9.19858758	47.73977193
96.9696	643154.7532	87.890625	9.057613258	47.62167238	10.10299957	-403.626825	66.60461426	-0.106052097	0.12261651	643558.3801	21.28601074	9.163665355	47.49905587
97.0242	643179.7359	76.90429688	9.062978774	47.64526104	7.82413252	97.39351337	59.05151367	-0.008644346	0.051365909	643082.3424	17.8527832	9.071623119	47.59389513
97.0788	643154.7532	65.91796875	9.064767297	47.67935237	11.01814938	-259.39074	106.4300537	-0.089398589	-0.029232629	643414.144	-40.51208496	9.154165885	47.708585
97.1334	643179.7359	54.93164063	9.071921478	47.71871622	10.10299957	-345.85432	-69.00787354	-0.172031022	-0.036878086	643525.5903	123.9395142	9.2439525	47.75559431
97.188	643179.7359	54.93164063	9.080864405	47.75548267	10.10299957	-451.0549287	-25.40588379	-0.064515002	0.124479693	643630.7909	80.33752441	9.145379407	47.63100298
97.2426	643179.7359	54.93164063	9.086230268	47.77913197	8.519374645	31.03320366	-3.089904785	-0.071806085	0.068102401	643148.7027	58.02154541	9.158036353	47.71102956
97.2972	643154.7532	43.9453125	9.091596212	47.80805128	8.519374645	404.0171797	-120.1629639	-0.00568925	0.056184477	642750.736	164.1082764	9.097285462	47.7518668
97.3518	643154.7532	54.93164063	9.093384878	47.839618	8.519374645	48.40399061	-154.1519165	-0.151013856	-0.085609869	643106.3492	209.0835571	9.244398733	47.92522787
97.4064	643129.7705	54.93164063	9.102328341	47.87910342	12.79697104	150.6769385	-24.71923828	0.301531634	0.030646075	642979.0936	79.65087891	8.800796706	47.84845735
97.461	643129.7705	54.93164063	9.075498622	47.90807854	13.62482475	-157.5081469	-146.5988159	0.043718851	-0.015612151	643287.2787	201.5304565	9.031779771	47.92369069
97.5156	643129.7705	65.91796875	9.071921478	47.94497944	14.53997456	407.72555	56.30493164	-0.202521146	0.155125858	642722.045	9.613037109	9.274442624	47.78985358
97.5702	643104.7878	54.93164063	9.098750929	47.93970627	10.10299957	103.0536574	79.65087891	0.087548199	0.066817449	643001.7342	-24.71923828	9.011202729	47.87288882
97.6224	643104.7878	43.9453125	9.095173552	47.9660775	8.519374645	44.11008822	53.55834961	0.110139526	0.029296876	643060.6777	-9.613037109	8.985034026	47.93678062
97.677	643104.7878	32.95898438	9.093384878	47.99510141	7.82413252	274.224221	175.4379272	0.015548775	0.020687706	642830.5636	-142.4789429	9.077836102	47.9744137
97.7316	643129.7705	21.97265625	9.093384878	48.02678249	8.519374645	4.098725012	5.836486816	0.045293062	-0.085063765	643125.6718	16.13616943	9.048091816	48.11184626
97.7862	643129.7705	21.97265625	9.093384878	48.06641125	10.10299957	120.8147992	-57.67822266	0.043553145	0.061003044	643008.9557	79.65087891	9.049831733	48.00540821
97.839	643104.7878	21.97265625	9.091596212	48.09020316	10.10299957	-303.1104735	120.5062866	-0.01924955	-0.046900704	643407.8983	-98.53363037	9.110845762	48.13710386
97.8936	643129.7705	10.98632813	9.095173552	48.12723468	8.519374645	-8.392627405	7.209777832	-0.028750045	-0.215486733	643138.1632	3.776550293	9.123923598	48.34272142
97.9482	643129.7705	0	9.096962236	48.18018323	15.29574578	0	2.059936523	-0.032119407	-0.137811091	643129.7705	-2.059936523	9.129081643	48.31799433
98.0028	643129.7705	0	9.10411706	48.25970878	12.79697104	11.90582027	3.089904785	0.016487778	-0.165983733	643117.8647	-3.089904785	9.087629282	48.42569251
98.0574	643129.7705	-10.98632813	9.10411706	48.32607468	11.3459577	-3.708370249	-3.089904785	0.184265731	-0.129523137	643133.4789	-7.89642334	8.91985133	48.45559782
98.112	643129.7705	-10.98632813	9.091596212	48.38454819	15.29574578	-3.513192867	2.746582031	-0.014665008	-0.09042844	643133.2837	-13.73291016	9.10626122	48.47497663
98.1666	643129.7705	-10.98632813	9.095173552	48.4457515	16.12359948	-2.927660723	6.17980957	0.007456784	-0.067235059	643132.6982	-17.1661377	9.087716769	48.51298656
98.2212	643129.7705	-21.97265625	9.095173552	48.50702866	15.29574578	-8.978159549	-1.71661377	-0.086471107	-0.129748004	643138.7487	-20.25604248	9.18164466	48.63677666
98.2758	643129.7705	-21.97265625	9.107694526	48.57905739	13.84473243	-3.513192867	5.149841309	0.013063181	0.051430157	643133.2837	-27.12249756	9.094631345	48.52762723
98.3304	643129.7705	-32.95898438	9.107694526	48.61110312	15.29574578	-0.390354763	-4.806518555	-0.101329459	0.09338383	643130.1609	-28.15246582	9.209023985	48.51771929
98.385	643129.7705	-32.95898438	9.122004747	48.63247824	17.23394604	-5.074611919	2.746582031	-0.066448244	-0.042210633	643134.8451	-35.70556641	9.18845299	48.67468887
98.4396	643129.7705	-32.95898438	9.132737789	48.68060541	17.03874929	-6.050498827	7.209777832	-0.038222924	-0.04686858	643135.821	-40.16876221	9.170960713	48.72747399
98.4942	643129.7705	-43.9453125	9.13989333	48.73681196	16.12359948	-17.37078695	0.343322754	-0.06332744	-0.032701996	643147.1413	-44.28863525	9.20322077	48.76951395
98.5488	643129.7705	-43.9453125	9.150626911	48.78503907	14.53997456	-16.19972267	2.746582031	-0.099700011	-0.026726975	643145.9702	-46.69189453	9.250326923	48.81176604
98.6034	643129.7705	-54.93164063	9.161360816	48.83062948	15.29574578	-9.173336931	-3.433227539	-0.017261074	-0.040347454	643138.9439	-51.49841309	9.17862189	48.87097694
98.6556	643154.7532	-54.93164063	9.166727891	48.87894695	17.23394604	6.245676208	-2.059936523	-0.08312936	0.004625822	643148.5076	-52.8717041	9.24985725	48.87432113
98.7102	643154.7532	-54.93164063	9.181040485	48.91924718	15.29574578	7.611917879	5.493164063	0.099479069	0.069323105	643147.1413	-60.42480469	9.081561416	48.84992408
98.7648	643154.7532	-65.91796875	9.175673194	48.9515108	15.29574578	-7.80709526	-1.029968262	0.138944874	0.000899465	643162.5603	-64.88800049	9.03672832	48.95061133
98.8194	643154.7532	-65.91796875	9.164938857	48.99186968	18.06179974	-7.416740497	3.433227539	-0.03706298	0.063058966	643162.17	-69.35119629	9.202001837	48.92881071
98.874	643154.7532	-76.90429688	9.173884116	49.01879377	18.81757096	-8.197450023	-3.776550293	0.010108085	-0.007709704	643162.9507	-73.12774658	9.163776031	49.02650348
98.9286	643179.7359	-87.890625	9.179251379	49.1023512	18.81757096	16.98043219	-9.269714355	0.064818797	0.068423639	643162.7555	-78.62091064	9.114432582	49.03392756
98.9832	643179.7359	-98.87695313	9.188196999	49.22389523	17.23394604	9.368514313	-15.44952393	-0.084924513	0.032316511	643170.3674	-83.4274292	9.273121512	49.19157872
99.0378	643204.7186	-109.8632813	9.200721246	49.39184739	17.03874929	39.0354763	-22.65930176	-0.114006014	0.218731257	643165.6832	-87.20397949	9.314727261	49.17311613
99.0924	643229.7013	-131.8359375	9.215035215	49.60123615	15.29574578	49.5750549	-41.19873047	0.017951517	0.262676958	643180.1263	-90.63720703	9.197083698	49.33855919
99.147	643279.6668	-164.7949219	9.232928492	49.85260024	10.10299957	106.9572051	-69.35119629	0.197494691	0.239162136	643172.7095	-95.44372559	9.035433801	49.61343811
99.2016	643354.6149	-197.7539063	9.254401623	50.1466025	11.01814938	397.3811488	-45.31860352	-0.153057574	0.025956004	642957.2337	-152.4353027	9.407459197	50.12064649
99.2562	643429.563	-230.7128906	9.279455267	50.486817	10.10299957	-359.7119141	12.70294189	0.126875899	-0.088950745	643789.2749	-243.4158325	9.152579368	50.57576775
99.3108	643554.4765	-274.6582031	9.306300444	50.86866267	10.10299957	-125.3038789	-97.16033936	0.014720244	-0.023996454	643679.7804	-177.4978638	9.2915802	50.89265912
99.3654	643679.39	-318.6035156	9.334937571	51.30166059	14.53997456	204.9362506	52.18505859	0.067663424	-0.139674275	643474.4538	-370.7885742	9.267274147	51.44133486
99.42	643854.269	-362.5488281	9.368947217	51.77873023	9.275145863	-400.1136321	9.613037109	-0.1186458	-0.01407021	644254.3826	-372.1618652	9.487593017	51.79280044
99.4746	644079.1133	-417.4804688	9.404750443	52.30709216	11.01814938	231.6755519	80.68084717	0.06283032	0.018728156	643847.4378	-498.1613159	9.341920122	52.28836401
99.5292	644328.9404	-472.4121094	9.444138272	52.88571995	10.10299957	-322.823389	-35.0189209	-0.064183589	0.033601462	644651.7637	-437.3931885	9.508321862	52.85211849
99.5838	644628.7328	-538.3300781	9.485321274	53.51670903	11.01814938	351.3192867	78.9642334	-0.083322684	-0.051847766	644277.4135	-617.2943115	9.568643958	53.5685568
99.636	644978.4907	-604.2480469	9.53188193	54.20552629	10.10299957	415.3374679	160.3317261	0.015935423	-0.030646075	644563.1532	-764.5797729	9.515946506	54.23617237
99.6906	645378.214	-681.1523438	9.580240106	54.94905691	11.01814938	251.5836448	-74.15771484	0.12474933	-0.132992513	645126.6303	-606.9946289	9.455490776	55.08204943
